Date,Close,High,Low,Open,Volume,Return,Rolling_GARCH_Vol,RiskMetrics_Vol,VIX_Daily_Shifted,RSI,LSTM_VaR,Historical_VaR,Parametric_VaR,QuantileReg_VaR,PolyReg_VaR
2001-06-20,1223.1400146484375,1225.6099853515625,1210.0699462890625,1212.5799560546875,1350100000,0.867104994474383,1.0498720596637083,1.0783172075259693,1.4072877307831562,0.377348238195902,,,-2.508540943269695,,
2001-06-21,1237.0400390625,1240.239990234375,1220.25,1223.1400146484375,1546820000,1.130012602445341,1.0434318911310518,1.066824345583823,1.3676013938322522,0.417683781775764,,,-2.481804548323938,,
2001-06-22,1225.3499755859375,1237.72998046875,1221.4100341796875,1237.0400390625,1189200000,-0.949496321273554,1.0553308667488055,1.0707208049588135,1.220825194953069,0.3595863097517356,,,-2.4908690683072336,,
2001-06-25,1218.5999755859375,1231.5,1213.5999755859375,1225.3499755859375,1050100000,-0.5523858751956685,1.0534670602609426,1.0638369496723037,1.2611414871105222,0.2680123725301287,,,-2.4748548261962564,,
2001-06-26,1216.760009765625,1220.699951171875,1204.6400146484375,1218.5999755859375,1198900000,-0.1511042458996914,1.031480818182576,1.0402653130166977,1.3020876143228546,0.2917073266574679,,,-2.4200189993748245,,
2001-06-27,1211.0699462890625,1219.9200439453125,1207.2900390625,1216.760009765625,1162100000,-0.4687374320122502,1.0011603167345409,1.0092535636625313,1.3354745193599376,0.2405665294316783,,,-2.347874882194472,,
2001-06-28,1226.199951171875,1234.43994140625,1211.0699462890625,1211.0699462890625,1327300000,1.2415694507143689,0.9799571252531992,0.9852208266321588,1.3153163132053758,0.3519157519442,,,-2.2919663754964823,,
2001-06-29,1224.3800048828125,1237.2900390625,1221.1400146484375,1226.199951171875,1832360000,-0.1485319113264489,1.007897478202216,1.0024520710003046,1.2605115319039732,0.3766707999595937,,,-2.3320522441993967,,
2001-07-02,1236.719970703125,1239.780029296875,1224.030029296875,1224.4200439453125,1128300000,1.0028092604268009,0.9790797224850704,0.972594082387184,1.2006671089501777,0.4282957316437996,,,-2.262592175866128,,
2001-07-03,1234.449951171875,1236.7099609375,1229.4300537109375,1236.7099609375,622110000,-0.1837202816089598,0.988087236156315,0.9744334143063648,1.1817689333603842,0.4703711356011449,,,-2.2668711017659695,,
2001-07-05,1219.239990234375,1234.449951171875,1219.1500244140625,1234.449951171875,934900000,-1.239778139926692,0.961000958697236,0.9458194535397452,1.19184797636183,0.4971986492462234,,,-2.200305074968656,,
2001-07-06,1190.5899658203125,1219.239990234375,1188.739990234375,1219.239990234375,1056700000,-2.3778751934215294,0.9910269362254314,0.9659828997176784,1.265551053404696,0.4113171796744839,,,-2.2472122651180277,,
2001-07-09,1198.780029296875,1201.760009765625,1189.75,1190.5899658203125,1045700000,0.6855443542898605,1.1520273373155565,1.1029020858278966,1.3625618723315291,0.4646534964675408,,,-2.5657339226409364,,
2001-07-10,1181.52001953125,1203.4300537109375,1179.9300537109375,1198.780029296875,1263800000,-1.4502635743563457,1.1282775235690718,1.082408284322527,1.4161068633715037,0.3957801371484302,,,-2.5180582110779044,,
2001-07-11,1180.1800537109375,1184.9300537109375,1168.4599609375,1181.52001953125,1384100000,-0.11347469386804,1.1574098342057442,1.107929193783666,1.4646123329107554,0.3471423998994101,,,-2.577428724546414,,
2001-07-12,1208.1400146484375,1210.25,1180.1800537109375,1180.1800537109375,1394000000,2.3414984234097416,1.1188833542870211,1.0745367666584251,1.512487847243458,0.4084223755746166,,,-2.499746322694546,,
2001-07-13,1215.6800537109375,1218.5400390625,1203.6099853515625,1208.1400146484375,1121700000,0.6221636236980788,1.248977414758948,1.1892469882814576,1.3915392110744385,0.468508725413282,,,-2.7666022028980417,,
2001-07-16,1202.449951171875,1219.6300048828125,1200.050048828125,1215.6800537109375,1039800000,-1.0942533714401794,1.215934279122218,1.1630456352471787,1.331694788120643,0.4491608569472652,,,-2.7056487409697536,,
2001-07-17,1214.43994140625,1215.3599853515625,1196.1400146484375,1202.449951171875,1238100000,0.9921915461124284,1.2091206038132989,1.1590332467802442,1.4431943364947657,0.4931652944537504,,,-2.6963145295898743,,
2001-07-18,1207.7099609375,1214.43994140625,1198.3299560546875,1214.43994140625,1316300000,-0.5557044822974007,1.1966104549151433,1.1497057131997108,1.4242961609049722,0.490112552188237,,,-2.674615441674756,,
2001-07-19,1215.02001953125,1225.0400390625,1205.800048828125,1207.7099609375,1343500000,0.6034581514543652,1.164758826436282,1.1229613892048729,1.4866602845332944,0.4658519851877994,,,-2.6123988404067053,,
2001-07-20,1210.8499755859375,1215.68994140625,1207.0400390625,1215.02001953125,1170900000,-0.3437981475594382,1.1367907082201036,1.098739937009502,1.4179967289911513,0.4591665817746803,,,-2.556051316585822,,
2001-07-23,1191.030029296875,1215.219970703125,1190.5,1210.8499755859375,986900000,-1.650406859089024,1.1029109635657268,1.0685913682061932,1.4072877307831562,0.367953413428383,,,-2.4859152576448706,,
2001-07-24,1171.6500244140625,1191.030029296875,1165.5400390625,1191.030029296875,1198700000,-1.6405470991123063,1.1488675874770686,1.112117273269408,1.495479417121642,0.3338342711155042,,,-2.587171654354384,,
2001-07-25,1190.489990234375,1190.52001953125,1171.280029296875,1171.6500244140625,1280700000,1.595194629485564,1.1901517621497475,1.1506868500153635,1.5899705353739486,0.4257370496144432,,,-2.6768979072199928,,
2001-07-26,1202.9300537109375,1204.1800537109375,1182.6500244140625,1190.489990234375,1213900000,1.0395313211512855,1.222670717024871,1.1820804403875222,1.5118578920369088,0.5350058291048658,,,-2.7499303194407734,,
2001-07-27,1205.8199462890625,1209.260009765625,1195.989990234375,1202.9300537109375,1015300000,0.2399496805141022,1.2121921403376368,1.1740156896537737,1.449493768408587,0.5204985747654048,,,-2.731168903716648,,
2001-07-30,1204.52001953125,1209.050048828125,1200.4100341796875,1205.8199462890625,909100000,-0.10786253410535,1.173965075381789,1.139766914825466,1.3858697343671664,0.5744951715129948,,,-2.651494339206311,,
2001-07-31,1211.22998046875,1222.739990234375,1204.52001953125,1204.52001953125,1129200000,0.5555192543405518,1.1365853130479822,1.1053608290955188,1.4293356824056953,0.5970302937437291,,,-2.5714538148143813,,
2001-08-01,1215.9300537109375,1223.0400390625,1211.22998046875,1211.22998046875,1340300000,0.3872904176774551,1.1102473402613806,1.0802913066693602,1.36193203727665,0.528120991398637,,,-2.513133384615068,,
2001-08-02,1220.75,1226.27001953125,1215.31005859375,1215.9300537109375,1218300000,0.3956163689383959,1.080771600435776,1.0516687600603891,1.2951582272024842,0.5185772182444809,,,-2.4465473841616534,,
2001-08-03,1214.3499755859375,1220.75,1205.31005859375,1220.75,939900000,-0.5256489848173491,1.0533326384029875,1.024225311499408,1.265551053404696,0.5463090964101635,,,-2.382704375945466,,
2001-08-06,1200.47998046875,1214.3499755859375,1197.3499755859375,1214.3499755859375,811700000,-1.14874735657115,1.0314912091928814,1.0013359329952491,1.2529521895770537,0.4464210704971462,,,-2.3294557189241996,,
2001-08-07,1204.4000244140625,1207.56005859375,1195.6400146484375,1200.469970703125,1012000000,0.326007735042001,1.0448144279181186,1.0107870502824867,1.3789403472467965,0.4870050011174699,,,-2.351442305532675,,
2001-08-08,1183.530029296875,1206.7900390625,1181.27001953125,1204.4000244140625,1124600000,-1.7480014949267868,1.018018967775018,0.9832425417749564,1.3235056107388443,0.3878214403776882,,,-2.2873641967246825,,
2001-08-09,1183.4300537109375,1184.7099609375,1174.6800537109375,1183.530029296875,1104200000,-0.0084475937481698,1.0870354870914234,1.0450313372213722,1.406027820370058,0.3992612108718704,,,-2.4311064296509963,,
2001-08-10,1190.1600341796875,1193.3299560546875,1169.550048828125,1183.4300537109375,960900000,0.5670733575997913,1.054290366290458,1.0131975857346958,1.3701212146584487,0.4964477789009222,-3.084302848374579,,-2.357050049557222,,
2001-08-13,1191.2900390625,1193.8199462890625,1185.1199951171875,1190.1600341796875,837600000,0.0949005801395615,1.0338387830491904,0.9921035825196224,1.2945282719959352,0.5951038372619433,-3.110017944836424,,-2.3079780600228252,,
2001-08-14,1186.72998046875,1198.7900390625,1184.260009765625,1191.2900390625,964600000,-0.3835177286675257,1.0045228638268435,0.9621609608314102,1.2863390946141366,0.4789896273968048,-3.060811213776548,,-2.2383211057152437,,
2001-08-15,1178.02001953125,1191.2099609375,1177.6099853515625,1186.72998046875,1065600000,-0.7366529506445029,0.9816564547655336,0.937567940240748,1.2901187057017611,0.3551935716493481,-3.0263047824096083,,-2.181109184547914,,
2001-08-16,1181.6600341796875,1181.800048828125,1166.0799560546875,1178.02001953125,1055400000,0.3085178882578139,0.9738702467538748,0.926742185397232,1.317206178825023,0.3612553220947414,-3.043755246379248,,-2.1559247127828134,,
2001-08-17,1161.969970703125,1181.6600341796875,1156.0699462890625,1181.6600341796875,974300000,-1.6803443148875,0.9512158996677555,0.9016823225203268,1.3568925157759273,0.2971848183322674,-3.063640560160963,,-2.0976267540553697,,
2001-08-20,1171.4100341796875,1171.4100341796875,1160.93994140625,1161.969970703125,897100000,0.8091365281536667,1.0227843895729156,0.966262164785208,1.501778849035463,0.3167295508260471,-3.134310591291911,,-2.2478619328141694,,
2001-08-21,1157.260009765625,1179.8499755859375,1156.56005859375,1171.4100341796875,1041600000,-1.2153030103248523,1.0154613339078855,0.9575619729820242,1.4406746358202391,0.2514348216355458,-3.2154757866099235,,-2.2276222601090847,,
2001-08-22,1165.31005859375,1168.56005859375,1153.3399658203125,1157.260009765625,1110800000,0.6932045817424317,1.0354275296976294,0.9749498041383629,1.5370554995405232,0.2731774485773208,-3.3209322144172138,,-2.2680724041538145,,
2001-08-23,1162.0899658203125,1169.8599853515625,1160.9599609375,1165.31005859375,986200000,-0.2767117637131845,1.0214545624686655,0.9603788048905432,1.4135871626969774,0.2799801875279456,-3.405649292852492,,-2.2341751910309986,,
2001-08-24,1184.9300537109375,1185.1500244140625,1162.0899658203125,1162.0899658203125,1043600000,1.9463667754720435,0.9951390176965556,0.9335855429261126,1.400358343662786,0.4396077029861793,-3.440751710976569,,-2.1718447430214263,,
2001-08-27,1179.2099609375,1186.8499755859375,1178.0699462890625,1184.9300537109375,842600000,-0.4839056824065403,1.0900547744452307,1.0230286728546236,1.2416132361625096,0.4035030785203431,-3.342032125172548,,-2.3799205781781763,,
2001-08-28,1161.510009765625,1179.6600341796875,1161.1700439453125,1179.2099609375,987100000,-1.5123798461059843,1.064458376709714,0.9989205614670524,1.2951582272024842,0.4123748549821673,-3.226962848092673,,-2.3238367245045604,,
2001-08-29,1148.56005859375,1166.969970703125,1147.3800048828125,1161.510009765625,963700000,-1.1211856303303616,1.104077477306821,1.0369230052269098,1.3858697343671664,0.3735839678805167,-3.149187636760984,,-2.4122436287536613,,
2001-08-30,1129.030029296875,1151.75,1124.8699951171875,1148.5999755859375,1157000000,-1.715015190128704,1.108636950691764,1.0421709037879705,1.450753678821685,0.2968393359617786,-3.1430778887714514,,-2.424452066414367,,
2001-08-31,1133.5799560546875,1141.8299560546875,1126.3800048828125,1129.030029296875,920100000,0.4021844613325859,1.1619342429301576,1.0942712676856834,1.6006795335819437,0.3131042413645379,-3.2258585404833635,,-2.545655637204565,,
2001-09-04,1132.93994140625,1155.4000244140625,1129.06005859375,1133.5799560546875,1178300000,-0.0564755390998746,1.1296554827565293,1.0654993999537163,1.5698124493710572,0.3210069395769083,-3.3430042269413054,,-2.4787222638741193,,
2001-09-05,1131.739990234375,1135.52001953125,1114.8599853515625,1132.93994140625,1384500000,-0.1059709380918615,1.0982469583072991,1.033132615986265,1.6283969619117546,0.3374309027936192,-3.4432303937411257,,-2.4034258648019002,,
2001-09-06,1106.4000244140625,1131.739990234375,1105.8299560546875,1131.739990234375,1359700000,-2.264473935776002,1.0678948313051295,1.001995515192034,1.6598940013291903,0.2696201430737237,-3.519508921840479,,-2.330990136565445,,
2001-09-07,1085.780029296875,1106.4000244140625,1082.1199951171875,1106.4000244140625,1424300000,-1.8812873731179889,1.1815794470992338,1.118671463864876,1.8022606339142,0.2658794783624459,-3.6351621669647134,,-2.6024189817122094,,
2001-09-10,1092.5400390625,1096.93994140625,1073.1500244140625,1085.780029296875,1276600000,0.6206646640060623,1.2378941645431272,1.1784289644424226,1.9521864886744584,0.2562005828847404,-3.8120097486695945,,-2.7414357161387795,,
2001-09-17,1038.77001953125,1092.5400390625,1037.4599609375,1092.5400390625,2330830000,-5.046795662810626,1.2093247592538774,1.1525999359237251,2.005731479714433,0.2020464967844506,-3.9979894311359647,,-2.681348410555767,,
2001-09-18,1032.739990234375,1046.4200439453125,1029.25,1038.77001953125,1650410000,-0.5821884809079506,1.7168415382963025,1.6664291773981106,2.630632626410752,0.1648135461086158,-4.2865615528530885,,-3.8766939740797217,,
2001-09-19,1016.0999755859376,1038.9100341796875,984.6199951171876,1032.739990234375,2120550000,-1.624370942384891,1.6602707810082842,1.6219444000103187,2.4485797770265085,0.1533427282076268,-4.814779030536863,,-3.7732069067764518,,
2001-09-20,984.5399780273438,1016.0999755859376,984.489990234375,1016.0999755859376,2004800000,-3.1552519767185205,1.6502838850528676,1.6220900949174204,2.555039924051578,0.0497200880446732,-5.343829334317799,,-3.7735458438138467,,
2001-09-21,965.7999877929688,984.5399780273438,944.75,984.5399780273438,2317300000,-1.92177438972797,1.7734177580388066,1.7523249132688326,2.755361113970736,0.0464719782349766,-5.908440888257664,,-4.076517336611749,,
2001-09-24,1003.4500122070312,1008.4400024414062,965.7999877929688,965.7999877929688,1746600000,3.824259274960759,1.773304527035685,1.7629512341139,2.687327393483472,0.1992898871932938,-6.481435140868196,,-4.101237855518548,,
2001-09-25,1012.27001953125,1017.1400146484376,998.3300170898438,1003.4500122070312,1613800000,0.8751278426766528,1.954314303892076,1.9491061466116475,2.378026476016388,0.2376754490526539,-6.724673384972176,,-4.534298940449942,,
2001-09-26,1007.0399780273438,1020.2899780273438,1002.6199951171876,1012.27001953125,1519100000,-0.5180039919528648,1.892564962558534,1.9018477354865764,2.2558180495859403,0.2501105333901732,-6.695886446921056,,-4.424359436198584,,
2001-09-27,1018.6099853515624,1018.9199829101562,998.239990234375,1007.0399780273438,1467000000,1.1423625360937937,1.825756673252415,1.8482702747643915,2.221171113984089,0.2736107478061813,-6.461326420425443,,-4.299719624351023,,
2001-09-28,1040.93994140625,1040.93994140625,1018.6099853515624,1018.6099853515624,1631500000,2.1685156359092934,1.780380420184171,1.81368033509084,2.141798680385621,0.3354286258639121,-6.061354263941066,,-4.219251391728255,,
2001-10-01,1038.550048828125,1040.93994140625,1026.760009765625,1040.93994140625,1175600000,-0.2298538239235396,1.7971121168237787,1.8369044014897704,2.011400956421705,0.3338214327557037,-5.529619545312149,,-4.27327864922199,,
2001-10-02,1051.3299560546875,1051.3299560546875,1034.469970703125,1038.550048828125,1289800000,1.223043093528238,1.731277942762486,1.7818346388545931,2.03596860871877,0.3971214528700548,-5.011774923738352,,-4.145167223991712,,
2001-10-03,1072.280029296875,1075.3800048828125,1041.47998046875,1051.3299560546875,1650600000,1.973126240434416,1.6951585601170098,1.753336437745586,1.9641553972955512,0.4748820924878785,-4.520005253026615,,-4.078870494427785,,
2001-10-04,1069.6300048828125,1084.1199951171875,1067.8199462890625,1072.280029296875,1609100000,-0.2474451049697681,1.7053442666976844,1.7672948180007344,1.974234440296997,0.4568066307265957,-4.049382860938217,,-4.111342542659403,,
2001-10-05,1071.3800048828125,1072.3499755859375,1053.5,1069.6199951171875,1301700000,0.1634742837950908,1.6441687832997236,1.714527590943559,2.013920657096231,0.5786567264040537,-3.7221903731687696,,-3.988587616175913,,
2001-10-08,1062.43994140625,1071.3699951171875,1056.8800048828125,1071.3699951171875,979000000,-0.8379447200028666,1.5853634157916234,1.662778397438474,2.103372253847815,0.5712214897675166,-3.4816492696086523,,-3.86820098988203,,
2001-10-09,1056.75,1063.3699951171875,1053.8299560546875,1062.43994140625,1227800000,-0.5369934018738904,1.5430642344440215,1.6251372742865806,2.212351981395741,0.6042303433904458,-3.3750227847633294,,-3.7806346430611133,,
2001-10-10,1080.989990234375,1081.6199951171875,1052.760009765625,1056.75,1312400000,2.267911842175475,1.4947316390040764,1.5811099283346637,2.1940838811641674,0.7606216036288265,-3.377683162185756,,-3.678211720406211,,
2001-10-11,1097.4300537109375,1099.1600341796875,1080.989990234375,1080.989990234375,1704580000,1.5093852667844136,1.5490317718910764,1.6304967146800768,1.990612915212264,0.8646925528172672,-3.34034243555267,,-3.793102565826572,,
2001-10-12,1091.6500244140625,1097.4300537109375,1072.1500244140625,1097.4300537109375,1331400000,-0.5280796063004708,1.5407856421039785,1.6234848312819938,1.9843134832984428,0.7961981467997948,-3.2501207866653554,,-3.7767904857904195,,
2001-10-15,1089.97998046875,1091.6500244140625,1078.18994140625,1091.6500244140625,1024700000,-0.1531005961402244,1.4923795759430778,1.5793330560062333,2.221801189342308,0.7739560736278901,-3.225461215978606,,-3.674078097242525,,
2001-10-16,1097.5400390625,1101.6600341796875,1087.1300048828125,1089.97998046875,1210500000,0.6912017833284514,1.441134855298257,1.5316793774281412,2.2243210101685045,0.8147062531783513,-3.3023668380916966,,-3.5632190633921548,,
2001-10-17,1077.0899658203125,1107.1199951171875,1076.5699462890625,1097.5400390625,1452200000,-1.88084189541386,1.402555961094749,1.4946386876569615,2.071245379375501,0.6936864560117323,-3.394781548569329,,-3.4770495334899647,,
2001-10-18,1068.6099853515625,1077.93994140625,1064.5400390625,1077.0899658203125,1262900000,-0.7904203580733224,1.4337320765516504,1.5205795251729222,2.209832400872885,0.6006483093215585,-3.5375447678206875,,-3.5373969456960586,,
2001-10-19,1073.47998046875,1075.52001953125,1057.239990234375,1068.6099853515625,1294900000,0.4546964493033415,1.3988346238306548,1.486915675948037,2.2016431033394164,0.6247585214240678,-3.7503297146961208,,-3.4590831216197158,,
2001-10-22,1089.9000244140625,1090.5699462890625,1070.7900390625,1073.47998046875,1105700000,1.518028199200593,1.3565895449027774,1.445914266268146,2.148728067505991,0.6329259757057202,-3.928965963655517,,-3.363699579378223,,
2001-10-23,1084.780029296875,1098.989990234375,1081.530029296875,1089.9000244140625,1317300000,-0.47087428503352,1.3261084932195952,1.4503422210940349,2.0315590424245964,0.5480896098513387,-4.018299641763515,,-3.374000542673779,,
2001-10-24,1085.199951171875,1090.260009765625,1079.97998046875,1084.780029296875,1336200000,0.0387028344981305,1.2849648189720666,1.4108814125677072,2.0158105227158782,0.5610195843635123,-4.080300646066455,,-3.2822009746506238,,
2001-10-25,1100.0899658203125,1100.0899658203125,1065.6400146484375,1085.199951171875,1364400000,1.3627706761264229,1.2409796358400602,1.3679331318720214,1.949666787999932,0.6013899217620782,-4.092027374821647,,-3.182288333160506,,
2001-10-26,1104.6099853515625,1110.6099853515625,1094.239990234375,1100.0899658203125,1244500000,0.4100354664347971,1.2503823373568492,1.3676239340620686,1.855805504802504,0.6543014829858808,-4.010118433277647,,-3.181569031492664,,
2001-10-29,1078.300048828125,1104.6099853515625,1078.300048828125,1104.6099853515625,1106100000,-2.4106546045271102,1.2134043364008458,1.329759097183512,1.7902917252931063,0.5696763456824631,-3.8666779242121287,,-3.093482248719331,,
2001-10-30,1059.7900390625,1078.300048828125,1053.6099853515625,1078.300048828125,1297400000,-1.7314960040262073,1.3286123373123944,1.4180405630620854,1.9931326158867904,0.429010545507663,-3.7759196751484594,,-3.298855649183159,,
2001-10-31,1059.780029296875,1074.7900390625,1057.550048828125,1059.7900390625,1352500000,-0.0009445090562961,1.3569981741996486,1.4387749653429454,2.1077818201419887,0.3597082742363874,-3.84019787203116,,-3.3470910818487454,,
2001-11-01,1084.0999755859375,1085.6099853515625,1054.31005859375,1059.780029296875,1317400000,2.2688760107419914,1.3079938125228208,1.394944102955233,2.11408137220748,0.4755327409793259,-3.9950010135530265,,-3.245125248315714,,
2001-11-02,1087.199951171875,1089.6300048828125,1075.5799560546875,1084.0999755859375,1121900000,0.2855411777992649,1.391170091413432,1.4621849433209997,2.035338773663891,0.4910800714067136,-4.065516922367182,,-3.401550834349335,,
2001-11-05,1102.8399658203125,1106.719970703125,1087.199951171875,1087.199951171875,1267700000,1.4283100883702895,1.3418650983937084,1.4193652615938208,1.934548103346093,0.5160019626532454,-4.096835566915701,,-3.3019373587962066,,
2001-11-06,1118.8599853515625,1119.72998046875,1095.3599853515625,1102.8399658203125,1356000000,1.442165687681226,1.3452213959623536,1.419903540238758,1.921319404463572,0.6301786899910793,-4.0358547392326285,,-3.3031895821774984,,
2001-11-07,1115.800048828125,1126.6199951171875,1112.97998046875,1118.8599853515625,1411300000,-0.2738616513563872,1.3492075382047588,1.421249102730098,1.8142294223836224,0.6532705015237132,-3.889191094193461,,-3.3063198286186157,,
2001-11-08,1118.5400390625,1135.75,1115.4200439453125,1115.800048828125,1517500000,0.2452618222911972,1.302648383439832,1.3795840255437364,1.8350174635930632,0.6480415515448115,-3.7240419619195895,,-3.2093923648843763,,
2001-11-09,1120.31005859375,1123.02001953125,1111.1300048828125,1118.5400390625,1093800000,0.1581186611715765,1.2589759262246545,1.3389048361297935,1.8028905891207487,0.6098354197989638,-3.5754044200525144,,-3.1147584190735453,,
2001-11-12,1118.3299560546875,1121.7099609375,1098.3199462890625,1120.31005859375,991600000,-0.1769023194877762,1.217462074453954,1.2986940676154972,1.7285575568713334,0.6244896433037865,-3.462676671014914,,-3.021214183226764,,
2001-11-13,1139.0899658203125,1139.1400146484375,1118.3299560546875,1118.3299560546875,1370100000,1.839320618887372,1.1791103944349597,1.2598760138293426,1.848876237833804,0.6726682191825958,-3.3665785785625686,,-2.93090988632694,,
2001-11-14,1141.2099609375,1148.280029296875,1132.8699951171875,1139.0899658203125,1443400000,0.1859400777162265,1.237053866259224,1.3019356114466707,1.6674532235044397,0.6427077920630139,-3.2696222086212985,,-3.0287551418270247,,
2001-11-15,1142.239990234375,1146.4599609375,1135.06005859375,1141.2099609375,1454500000,0.0902169426756197,1.197375117507628,1.2630948416179613,1.6731227002117115,0.6335937212878888,-3.195081444992932,,-2.9383979995098968,,
2001-11-16,1138.6500244140625,1143.52001953125,1129.9200439453125,1142.239990234375,1337400000,-0.314786663248987,1.159827591646932,1.2248152554533815,1.6101286213768402,0.760768740400459,-3.1487471862868484,,-2.8493463656167632,,
2001-11-19,1151.06005859375,1151.06005859375,1138.6500244140625,1138.6500244140625,1316800000,1.0839936279118731,1.1277192541634236,1.190003152934234,1.5792615371659535,0.92174021116173,-3.07928256134916,,-2.768361304930453,,
